tx_name,seqnames,start,end,width,strand,tx_id,exon_rank,phast,gene_symbol,transcript
ENST00000397764.8,chr7,113116718,113118554,1837,-,102230,3,0.295100707675558,SMIM30,ENST00000397764
ENST00000397766.4,chr15,34102083,34108686,6604,+,175334,1,0.266959418534222,PGBD4,ENST00000397766
ENST00000397778.7,chr18,79902420,79951653,49234,-,214564,6,0.0516289555997888,SLC66A2,ENST00000397778
ENST00000397799.2,chr1,36095239,36125222,29984,-,14113,4,0.156953708644611,COL8A2,ENST00000397799
ENST00000397801.6,chr11,124865432,124881471,16040,+,139012,8,0.302605985037407,ROBO3,ENST00000397801
ENST00000397821.8,chrX,19533977,19887600,353624,-,248273,5,0.220853222631947,SH3KBP1,ENST00000397821
ENST00000397843.7,chr11,120336413,120489937,153525,+,138820,31,0.209670086305162,ARHGEF12,ENST00000397843
ENST00000397861.7,chr17,56791913,56833920,42008,-,207240,5,0.1011997714721,C17orf67,ENST00000397861
ENST00000397885.3,chr9,2804152,2844095,39944,-,118680,11,0.138541458041258,PUM3,ENST00000397885
ENST00000397901.8,chr16,89644435,89657708,13274,-,195112,1,0.0550323941539853,CHMP1A,ENST00000397901
ENST00000397907.1,chr21,44657932,44658341,410,+,236632,1,0.0702439024390244,KRTAP12-3,ENST00000397907
ENST00000397910.8,chr19,8848844,8981342,132499,-,223126,22,0.0486569709960076,MUC16,ENST00000397910
ENST00000397911.5,chr21,44627093,44628378,1286,+,236628,1,0.103732503888025,KRTAP10-9,ENST00000397911
ENST00000397936.8,chr5,147235026,147387855,152830,+,72359,6,0.0966675390957286,STK32A,ENST00000397936
ENST00000397942.4,chr18,70289045,70330199,41155,+,212009,2,0.183003280281861,SOCS6,ENST00000397942
ENST00000397967.5,chr14,20801228,20802844,1617,-,170502,2,0.15417439703154,RNASE1,ENST00000397967
ENST00000397977.8,chr8,19817416,19852067,34652,+,104484,11,0.146216668590557,INTS10,ENST00000397977
ENST00000398004.4,chr12,68746176,68781468,35293,+,150999,4,0.129589436998838,SLC35E3,ENST00000398004
ENST00000398009.6,chr14,20583696,20588034,4339,-,170488,4,0.0582392256280249,RNASE11,ENST00000398009
ENST00000398027.6,chr7,100400853,100428679,27827,-,101523,17,0.165454414777015,ZCWPW1,ENST00000398027
ENST00000398052.9,chr4,2963571,3040760,77190,+,57657,13,0.0744694908666927,GRK4,ENST00000398052
ENST00000398073.7,chr12,57819927,57846729,26803,-,157601,8,0.191314405103906,CTDSP2,ENST00000398073
ENST00000398075.4,chr7,100126967,100128495,1529,+,95183,2,0.283453237410072,MBLAC1,ENST00000398075
ENST00000398117.1,chr18,63123346,63320128,196783,-,214212,2,0.170239807300427,BCL2,ENST00000398117
ENST00000398130.6,chr18,62187274,62307829,120556,+,211858,20,0.218801221009323,RELCH,ENST00000398130
ENST00000398136.7,chr11,102396332,102452765,56434,-,145292,1,0.0931034482758621,TMEM123,ENST00000398136
ENST00000398148.7,chr19,6413348,6424794,11447,-,222829,11,0.306883899711715,KHSRP,ENST00000398148
ENST00000398186.5,chr5,172194172,172203454,9283,+,73317,4,0.0861036302919315,EFCAB9,ENST00000398186
ENST00000398189.4,chr12,56360568,56362857,2290,-,157273,2,0.211135371179039,APOF,ENST00000398189
ENST00000398214.5,chr3,112815709,112845950,30242,-,53662,3,0.118480920574036,CD200R1L,ENST00000398214
ENST00000398226.7,chr15,101270817,101277450,6634,-,183485,1,0.162134458848357,SELENOS,ENST00000398226
ENST00000398246.8,chr8,12721906,12755526,33621,-,109426,3,0.179893518931619,LONRF1,ENST00000398246
ENST00000398290.7,chr11,89710299,89717872,7574,+,137475,4,0.0811328228148931,TRIM77,ENST00000398290
ENST00000398291.4,chr7,80458635,80512064,53430,-,100507,8,0.0824798802171063,GNAT3,ENST00000398291
ENST00000398322.7,chr17,45135687,45144181,8495,+,198835,6,0.191818716892289,ACBD4,ENST00000398322
ENST00000398341.7,chr21,42499632,42581440,81809,+,236431,12,0.0544011050128957,SLC37A1,ENST00000398341
ENST00000398399.7,chr3,86937973,86991149,53177,-,53019,1,0.134981288903097,VGLL3,ENST00000398399
ENST00000398402.1,chr20,23747731,23751268,3538,-,233035,3,0.00130016958733748,CST1,ENST00000398402
ENST00000398411.5,chr20,23626706,23637945,11240,-,233027,2,0.0323576512455516,CST3,ENST00000398411
ENST00000398417.6,chr18,51029614,51085045,55432,+,211446,10,0.222896521864627,SMAD4,ENST00000398417
ENST00000398455.3,chr12,50953922,50970506,16585,+,149401,2,0.177690684353331,HIGD1C,ENST00000398455
ENST00000398470.1,chr17,41189887,41190639,753,+,198344,1,0.141168658698539,KRTAP9-1,ENST00000398470
ENST00000398473.7,chr12,50400885,50480004,79120,+,149362,15,0.161183013144591,LARP4,ENST00000398473
ENST00000398484.6,chr4,1009979,1026891,16913,+,57404,5,0.126636315260451,FGFRL1,ENST00000398484
ENST00000398485.6,chr20,21705659,21715982,10324,+,229780,4,0.176627276249516,PAX1,ENST00000398485
ENST00000398486.2,chr17,40977882,40987135,9254,-,205652,6,0.157240112383834,KRT40,ENST00000398486
ENST00000398531.3,chr11,71565563,71566735,1173,+,136690,1,0.0979539641943734,KRTAP5-10,ENST00000398531
ENST00000398532.9,chr17,40121971,40136917,14947,+,198259,3,0.620338529470796,MSL1,ENST00000398532
ENST00000398534.4,chr11,71538025,71539209,1185,+,136688,1,0.0849789029535865,KRTAP5-8,ENST00000398534
ENST00000398536.6,chr11,71527267,71528669,1403,+,136687,1,0.042551674982181,KRTAP5-7,ENST00000398536
ENST00000398545.5,chr18,50227193,50266495,39303,-,213778,5,0.188458896267461,CFAP53,ENST00000398545
ENST00000398559.7,chr3,69019827,69052333,32507,-,52705,15,0.22863998523395,TMF1,ENST00000398559
ENST00000398571.7,chr2,61187463,61471087,283625,-,34480,62,0.13856535918907,USP34,ENST00000398571
ENST00000398576.6,chr13,46125920,46211348,85429,-,163997,12,0.108855306745953,LCP1,ENST00000398576
ENST00000398587.7,chr5,141421051,141512975,91925,+,72170,1,0.28286755507207,PCDHGA11,ENST00000398587
ENST00000398600.6,chr21,41420515,41459214,38700,+,236326,12,0.0738552971576227,MX1,ENST00000398600
ENST00000398631.3,chr5,140875308,141012347,137040,+,72068,1,0.284369527145357,PCDHA12,ENST00000398631
ENST00000398634.7,chr2,54330884,54361581,30698,+,24375,5,0.167418072838621,C2orf73,ENST00000398634
ENST00000398637.10,chr12,46183063,46269043,85981,-,155870,15,0.177725311406009,SLC38A1,ENST00000398637
ENST00000398665.8,chr19,2163933,2232578,68646,+,215026,8,0.0732934184074819,DOT1L,ENST00000398665
ENST00000398675.8,chr12,42081845,42144874,63030,-,155719,6,0.158851340631446,GXYLT1,ENST00000398675
ENST00000398706.6,chr10,73785624,73801797,16174,+,125116,8,0.52817484852232,ZSWIM8,ENST00000398706
ENST00000398712.7,chr8,144098637,144103773,5137,-,113880,8,0.154759587307767,SHARPIN,ENST00000398712
ENST00000398718.1,chr6,49968677,49969625,949,-,88095,1,0.0819810326659642,DEFB113,ENST00000398718
ENST00000398733.8,chr5,139561339,139628434,67096,+,71895,4,0.154372838917372,UBE2D2,ENST00000398733
ENST00000398743.6,chr22,22547701,22559340,11640,-,241690,6,0.0493384879725086,PRAME,ENST00000398743
ENST00000398754.1,chr5,138084085,138091510,7426,+,71737,5,0.198020468623754,WNT8A,ENST00000398754
ENST00000398776.2,chr6,44158820,44184401,25582,+,82425,14,0.106082401688687,CAPN11,ENST00000398776
ENST00000398786.2,chr10,71711710,71737824,26115,-,129600,2,0.0926402450698832,C10orf105,ENST00000398786
ENST00000398795.7,chr13,42574152,42608013,33862,+,161318,5,0.170864095446223,TNFSF11,ENST00000398795
ENST00000398805.8,chr9,112380108,112472405,92298,+,116747,1,0.164469435957443,HSDL2,ENST00000398805
ENST00000398814.8,chr15,74236326,74336141,99816,+,177467,5,0.0894986775667228,CCDC33,ENST00000398814
ENST00000398844.7,chr5,134648785,134727909,79125,+,71572,11,0.178871406003159,SEC24A,ENST00000398844
ENST00000398864.7,chr12,19439674,19522239,82566,+,148174,1,0.149147348787637,AEBP2,ENST00000398864
ENST00000398868.8,chr11,63624087,63671376,47290,-,142994,12,0.149959822372594,ATL3,ENST00000398868
ENST00000398882.8,chr8,143566192,143572772,6581,-,113666,14,0.172131894848807,MROH6,ENST00000398882
ENST00000398884.7,chr6,41787662,41789898,2237,+,82170,1,0.220384443451051,TOMM6,ENST00000398884
ENST00000398888.6,chr3,49108675,49120938,12264,-,51717,10,0.443729615133726,USP19,ENST00000398888
ENST00000398955.2,chr4,139266165,139280225,14061,-,66337,1,0.129535594907901,MGARP,ENST00000398955
ENST00000398958.6,chr1,28505943,28539196,33254,+,2104,7,0.131148132555482,RCC1,ENST00000398958
ENST00000399002.7,chr20,13008972,13169103,160132,+,229508,10,0.108168885669323,SPTLC3,ENST00000399002
ENST00000399004.7,chr5,103086000,103120138,34139,-,76742,5,0.145982600544831,GIN1,ENST00000399004
ENST00000399034.7,chr7,35800932,35907105,106174,+,92961,10,0.172795599676004,SEPTIN7,ENST00000399034
ENST00000399036.4,chr3,46407259,46409523,2265,+,43567,2,0.10158940397351,CCRL2,ENST00000399036
ENST00000399044.1,chr17,20579724,20580911,1188,+,197060,1,0.00227272727272727,CDRT15L2,ENST00000399044
ENST00000399061.3,chr18,35332227,35344456,12230,-,213271,4,0.375944399018806,ZNF24,ENST00000399061
ENST00000399069.8,chr16,25111742,25178228,66487,+,185779,10,0.0895513408636272,LCMT1,ENST00000399069
ENST00000399084.5,chr6,32659467,32668383,8917,-,87163,5,0.0488168666591903,HLA-DQB1,ENST00000399084
ENST00000399138.5,chr17,18183828,18209954,26127,+,196699,1,0.176461132162131,ALKBH5,ENST00000399138
ENST00000399143.9,chr2,3703575,3848008,144434,+,22599,6,0.0740559702009224,DCDC2C,ENST00000399143
ENST00000399147.8,chr16,11927373,11942045,14673,-,191191,7,0.293839024057793,NPIPB2,ENST00000399147
ENST00000399150.7,chr6,31498086,31511124,13039,+,81292,2,0.0726666155380014,MICB,ENST00000399150
ENST00000399151.3,chr21,36164535,36294274,129740,+,236057,20,0.0857360875597349,DOP1B,ENST00000399151
ENST00000399167.6,chr22,20965108,20981360,16253,+,238753,2,0.187239278902357,AIFM3,ENST00000399167
ENST00000399169.8,chr10,68827541,68895432,67892,+,124724,3,0.140228598362105,STOX1,ENST00000399169
ENST00000399187.6,chr17,17972862,18016889,44028,+,196632,11,0.106575361133824,DRC3,ENST00000399187
ENST00000399262.7,chr10,63167225,63465977,298753,-,129415,19,0.153632264780605,JMJD1C,ENST00000399262
ENST00000399285.5,chr14,31482875,31488039,5165,-,171474,2,0.233475314617618,GPR33,ENST00000399285
ENST00000399298.8,chr10,61406642,61453381,46740,-,129386,4,0.152447582370561,TMEM26,ENST00000399298
ENST00000399312.3,chr21,34073578,34143030,69453,+,236003,2,0.199274329402618,MRPS6,ENST00000399312
ENST00000399336.9,chr16,16232528,16294811,62284,+,185229,25,0.0962719157408001,NOMO3,ENST00000399336
ENST00000399410.8,chr16,15949616,16143053,193438,+,185221,20,0.0453375241679505,ABCC1,ENST00000399410
ENST00000399448.5,chr12,6946577,6961316,14740,+,147459,9,0.17729986431479,PTPN6,ENST00000399448
ENST00000399464.7,chr17,7315628,7329335,13708,-,203226,4,0.390202801283922,NEURL4,ENST00000399464
ENST00000399503.4,chr5,56815549,56896152,80604,+,69173,3,0.199299042231156,MAP3K1,ENST00000399503
ENST00000399564.5,chr5,40998020,41071342,73323,-,75042,39,0.13438484513727,MROH2B,ENST00000399564
ENST00000399575.7,chr4,70397940,70410195,12256,+,59388,2,0.0652496736292429,OPRPN,ENST00000399575
ENST00000399583.4,chr7,4797055,4883716,86662,-,97918,4,0.0967955966859756,RADIL,ENST00000399583
ENST00000399598.7,chr8,58411361,58451501,40141,+,106147,5,0.144513091352981,UBXN2B,ENST00000399598
ENST00000399609.7,chr16,4189374,4242080,52707,-,190705,4,0.0910030925683495,SRL,ENST00000399609
ENST00000399635.4,chr22,19131308,19132622,1315,+,238540,1,0.807376425855513,TSSK2,ENST00000399635
ENST00000399653.8,chr8,49072344,49076090,3747,+,105938,5,0.0660261542567387,PPDPFL,ENST00000399653
ENST00000399682.1,chr11,1620958,1622138,1181,-,139801,1,0.18645215918713,KRTAP5-4,ENST00000399682
ENST00000399685.1,chr11,1607565,1608463,899,-,139800,1,0.253726362625139,KRTAP5-3,ENST00000399685
ENST00000399703.6,chr9,38571364,38620596,49233,-,119767,7,0.0396380476509658,ANKRD18A,ENST00000399703
ENST00000399742.7,chr9,35561831,35563878,2048,-,119582,3,0.383056640625,FAM166B,ENST00000399742
ENST00000399775.3,chr9,34521043,34522990,1948,-,119426,2,0.591170431211499,ENHO,ENST00000399775
ENST00000399784.6,chr21,32291813,32312290,20478,+,235795,5,0.0653530618224436,MRAP,ENST00000399784
ENST00000399793.6,chr5,16473053,16508998,35946,-,74483,4,0.144583541979636,RETREG1,ENST00000399793
ENST00000399794.6,chr1,88979459,88992960,13502,-,16264,3,0.15702858835728,RBMXL1,ENST00000399794
ENST00000399808.5,chr11,319676,320860,1185,-,139525,1,0.0869198312236287,IFITM3,ENST00000399808
ENST00000399810.7,chr5,7830378,7851133,20756,-,74320,2,0.0550780497205628,C5orf49,ENST00000399810
ENST00000399816.4,chr5,6448859,6496723,47865,+,67840,2,0.0517309098506214,UBE2QL1,ENST00000399816
ENST00000399820.8,chr4,39182529,39285810,103282,+,58606,16,0.175301601440716,WDR19,ENST00000399820
ENST00000399839.5,chr22,17179304,17221989,42686,-,241246,2,0.0713536053975541,ADA2,ENST00000399839
ENST00000399878.8,chr4,25747433,25862988,115556,-,63528,15,0.139636193706948,SEL1L3,ENST00000399878
ENST00000399881.8,chr8,36784374,36936125,151752,+,105238,12,0.0926920238283519,KCNU1,ENST00000399881
ENST00000399889.4,chr21,30371390,30372271,882,-,237402,1,0.203968253968254,KRTAP13-2,ENST00000399889
ENST00000399899.2,chr21,30214006,30216097,2092,-,237394,1,0.362954110898662,CLDN8,ENST00000399899
ENST00000399932.8,chr16,234821,266096,31276,+,183630,13,0.0633776697787441,FAM234A,ENST00000399932
ENST00000399935.6,chr21,29077633,29175889,98257,+,235728,7,0.136043233560968,MAP3K7CL,ENST00000399935
ENST00000399989.5,chrX,35798342,35803735,5394,+,244384,2,0.0347979236188357,MAGEB16,ENST00000399989
ENST00000400004.6,chrX,16167481,16171464,3984,+,244069,2,0.0336596385542169,MAGEB17,ENST00000400004
ENST00000400068.7,chr20,1894167,1939894,45728,+,229101,5,0.141910864240728,SIRPA,ENST00000400068
ENST00000400079.1,chr8,12310962,12318316,7355,-,109393,1,0.0720190346702923,DEFB130A,ENST00000400079
ENST00000400093.3,chr21,25724480,25735673,11194,-,237286,4,0.169081650884403,ATP5PF,ENST00000400093
ENST00000400113.8,chr13,19173772,19181824,8053,-,163107,5,0.166993666956414,TUBA3C,ENST00000400113
ENST00000400120.3,chr8,7926337,7952413,26077,+,104036,7,0.0482110672239905,ZNF705B,ENST00000400120
ENST00000400137.9,chr20,1368978,1393054,24077,-,232268,4,0.149437222245296,FKBP1A,ENST00000400137
ENST00000400156.4,chr8,7355517,7385558,30042,-,109116,5,0.0383429864855869,ZNF705G,ENST00000400156
ENST00000400198.8,chr13,106541673,106568137,26465,-,165026,4,0.226359342527867,ARGLU1,ENST00000400198
ENST00000400202.5,chr21,14961235,15065000,103766,-,237022,3,0.185992521635219,NRIP1,ENST00000400202
ENST00000400206.7,chr22,38291918,38398522,106605,-,242846,10,0.103922892922471,TPTEP2-CSNK1E,ENST00000400206
ENST00000400331.10,chr7,20134655,20217384,82730,-,98390,6,0.101359845279826,MACC1,ENST00000400331
ENST00000400345.8,chr18,58044226,58401539,357314,+,211660,27,0.0809117470907942,NEDD4L,ENST00000400345
ENST00000400365.3,chr21,44697172,44698044,873,+,236634,1,0.18602520045819,KRTAP10-12,ENST00000400365
ENST00000400368.1,chr21,44591268,44592505,1238,-,238168,1,0.147011308562197,KRTAP10-6,ENST00000400368
ENST00000400372.1,chr21,44579455,44580604,1150,-,238167,1,0.135391304347826,KRTAP10-5,ENST00000400372
ENST00000400374.4,chr21,44573729,44575371,1643,+,236625,1,0.209677419354839,KRTAP10-4,ENST00000400374
ENST00000400375.1,chr21,44538981,44540195,1215,-,238163,1,0.172674897119342,KRTAP10-1,ENST00000400375
ENST00000400404.1,chr18,47231123,47249183,18061,-,213635,3,0.308338408725984,SKOR2,ENST00000400404
ENST00000400405.4,chr13,45777242,45851753,74512,-,163986,1,0.0969830362894569,SIAH3,ENST00000400405
ENST00000400419.2,chr13,44143150,44161257,18108,-,163923,3,0.124453280318091,SMIM2,ENST00000400419
ENST00000400485.6,chr21,36320197,36376632,56436,+,236061,10,0.151082642285066,MORC3,ENST00000400485
ENST00000400521.7,chr22,19875522,19941818,66297,-,241448,8,0.079959877520853,TXNRD2,ENST00000400521
ENST00000400549.1,chr20,31303212,31308585,5374,-,233368,1,0.0762374395236323,DEFB116,ENST00000400549
ENST00000400552.1,chr20,31257664,31259632,1969,+,230004,2,0.0670391061452514,DEFB115,ENST00000400552
ENST00000400577.4,chr21,14216157,14228372,12216,+,235247,2,0.137033398821218,RBM11,ENST00000400577
ENST00000400588.5,chr22,16961936,17008222,46287,-,241214,6,0.117737161622054,GAB4,ENST00000400588
ENST00000400723.8,chr17,81804150,81814008,9859,+,201874,6,0.115518815295669,GCGR,ENST00000400723
ENST00000400752.6,chr16,29778256,29782973,4718,+,186061,3,0.197265790589233,ZG16,ENST00000400752
ENST00000400809.8,chr1,1385711,1399335,13625,-,11906,4,0.196601834862386,CCNL2,ENST00000400809
ENST00000400889.3,chr1,145095974,145112696,16723,+,6435,1,0.27196077258865,FAM72D,ENST00000400889
ENST00000400900.6,chr1,10430102,10452153,22052,+,823,4,0.113558860874297,CENPS-CORT,ENST00000400900
ENST00000400926.5,chr6,167111807,167139141,27335,+,85468,2,0.037047740991403,CCR6,ENST00000400926
ENST00000400962.8,chr1,206957967,206970625,12659,-,20865,3,0.0649893356505254,FCAMR,ENST00000400962
ENST00000401061.9,chr1,45500300,45513382,13083,+,3498,2,0.153802644653367,MMACHC,ENST00000401061
ENST00000401073.7,chr1,32741830,32774970,33141,+,2447,1,0.255656135904167,KIAA1522,ENST00000401073
ENST00000401088.9,chr1,16367242,16398145,30904,+,1241,3,0.186060056950557,SZRD1,ENST00000401088
ENST00000401408.6,chr2,55172547,55232293,59747,-,34097,5,0.192851523925888,CLHC1,ENST00000401408
ENST00000401419.7,chr22,37019635,37029801,10167,+,240076,2,0.0853545785384086,MPST,ENST00000401419
ENST00000401445.4,chr19,41576166,41586844,10679,+,219405,4,0.118690888659987,CEACAM21,ENST00000401445
ENST00000401507.7,chr5,62306162,62385676,79515,+,69319,10,0.178094699113376,KIF2A,ENST00000401507
ENST00000401525.7,chr7,5190196,5231524,41329,+,91887,8,0.0909434053570133,WIPI2,ENST00000401525
ENST00000401528.5,chr7,101232092,101238820,6729,-,101655,2,0.138623866844999,CLDN15,ENST00000401528
ENST00000401533.7,chr2,26173088,26189663,16576,+,23192,5,0.213845318532819,GAREM2,ENST00000401533
ENST00000401542.3,chr7,16526825,16581568,54744,+,92190,8,0.119129036972088,LRRC72,ENST00000401542
ENST00000401548.8,chr22,41699503,41799454,99952,+,240566,27,0.151901912918202,MEI1,ENST00000401548
ENST00000401558.7,chr2,61477849,61538356,60508,-,34535,8,0.189665829311827,XPO1,ENST00000401558
ENST00000401670.1,chr7,1082208,1092881,10674,+,91719,2,0.0868371744425707,GPER1,ENST00000401670
ENST00000401707.7,chr8,98117293,98159835,42543,+,107354,7,0.169771760336601,POP1,ENST00000401707
ENST00000401766.6,chr17,30194319,30236002,41684,-,204834,4,0.139859418481911,SLC6A4,ENST00000401766
ENST00000401815.1,chr3,194394821,194398354,3534,-,56822,1,0.162026032823996,GP5,ENST00000401815
ENST00000401949.6,chr7,50590068,50782896,192829,-,99618,17,0.0596912290163828,GRB10,ENST00000401949
ENST00000401959.6,chr22,41673933,41688867,14935,-,243095,2,0.167050552393706,SNU13,ENST00000401959
ENST00000402174.5,chr22,28917389,29053685,136297,+,239500,9,0.183926278641496,ZNRF3,ENST00000402174
ENST00000402285.7,chr2,55231903,55235588,3686,+,24407,6,0.178594682582746,RPS27A,ENST00000402285
ENST00000402291.6,chr2,61065871,61124280,58410,+,24548,14,0.206276322547509,KIAA1841,ENST00000402291
ENST00000402377.3,chr19,23739195,23758891,19697,-,225025,1,0.134893638625171,ZNF681,ENST00000402377
ENST00000402394.6,chr2,27100594,27119128,18535,-,33059,4,0.111885621796601,CGREF1,ENST00000402394
ENST00000402395.5,chr22,31104772,31120069,15298,-,242309,5,0.152085239900641,SELENOM,ENST00000402395
ENST00000402449.8,chr17,74671141,74745874,74734,+,200845,1,0.0785947493777931,RAB37,ENST00000402449
ENST00000402465.8,chr12,8138140,8175320,37181,+,147617,4,0.15195664452274,AC092111.3,ENST00000402465
ENST00000402508.5,chr2,47806920,47888719,81800,-,33919,23,0.172325183374084,FBXO11,ENST00000402508
ENST00000402510.2,chrX,119078635,119150579,71945,-,250640,14,0.159620543470708,KIAA1210,ENST00000402510
ENST00000402563.5,chr18,13663351,13726592,63242,-,212850,4,0.116076341671674,FAM210A,ENST00000402563
ENST00000402673.7,chr5,134601149,134632828,31680,-,77595,3,0.18365845959596,SAR1B,ENST00000402673
ENST00000402676.7,chr6,151239967,151358559,118593,+,84955,4,0.091319892405117,AKAP12,ENST00000402676
