gene,null_model,alt_model,species,p,omega,branch
RNF24,b_neut,b_free,35,0.097327,0,Haplorhine
RNF25,b_neut,b_free,12,0.530456,0.614,Human
RNF25,b_neut,b_free,41,0.997743,0.562,Homo-Pan
RNF25,b_neut,b_free,34,0.360269,132.768,Primate
RNF25,b_neut,b_free,39,0.994029,5.403,Great Ape
RNF25,b_neut,b_free,35,0.742233,999,Haplorhine
RNF26,b_neut,b_free,12,0.026571,0,Human
RNF26,b_neut,b_free,41,0.002351,0,Homo-Pan
RNF26,b_neut,b_free,34,0.124871,0.281,Primate
RNF26,b_neut,b_free,39,1,0.679,Great Ape
RNF26,b_neut,b_free,35,0.974497,0,Haplorhine
RNF31,b_neut,b_free,12,0.01179,0.183,Human
RNF31,b_neut,b_free,41,0.950704,0,Homo-Pan
RNF31,b_neut,b_free,34,0.556425,0.476,Primate
RNF31,b_neut,b_free,39,0.45306,0.292,Great Ape
RNF31,b_neut,b_free,35,0.446464,0.381,Haplorhine
RNF32,b_neut,b_free,12,0.002711,0.071,Human
RNF32,b_neut,b_free,41,0.569216,0.426,Homo-Pan
RNF32,b_neut,b_free,34,0.091808,0.08,Primate
RNF32,b_neut,b_free,39,1,7.427,Great Ape
RNF32,b_neut,b_free,35,0.441625,999,Haplorhine
RNF34,b_neut,b_free,12,0.111395,0,Human
RNF34,b_neut,b_free,41,0.112655,0,Homo-Pan
RNF34,b_neut,b_free,34,0.059976,0.147,Primate
RNF34,b_neut,b_free,39,0.983417,0,Great Ape
RNF34,b_neut,b_free,35,0.381423,0.13,Haplorhine
RNF38,b_neut,b_free,12,0.118878,0,Human
RNF38,b_neut,b_free,41,0.119319,0,Homo-Pan
RNF38,b_neut,b_free,34,0.164275,0.158,Primate
RNF38,b_neut,b_free,39,0.98972,0,Great Ape
RNF38,b_neut,b_free,35,0.959474,0,Haplorhine
RNF39,b_neut,b_free,11,0.93266,1.047,Human
RNF39,b_neut,b_free,37,0.997015,0.639,Homo-Pan
RNF39,b_neut,b_free,31,0.300168,0.402,Primate
RNF39,b_neut,b_free,32,0.815075,0.655,Haplorhine
RNF4,b_neut,b_free,12,0.579626,0.452,Human
RNF4,b_neut,b_free,41,0.129965,0,Homo-Pan
RNF4,b_neut,b_free,34,0.465522,999,Primate
RNF4,b_neut,b_free,39,0.998872,0.714,Great Ape
RNF4,b_neut,b_free,35,0.183582,999,Haplorhine
RNF40,b_neut,b_free,12,0.168491,0.376,Human
RNF40,b_neut,b_free,41,0.979817,0,Homo-Pan
RNF40,b_neut,b_free,34,0.000552,0.05,Primate
RNF40,b_neut,b_free,39,0.000992,0,Great Ape
RNF40,b_neut,b_free,35,1,27.068,Haplorhine
RNF41,b_neut,b_free,12,0.103151,0,Human
RNF41,b_neut,b_free,49,0.979105,0,Homo-Pan
RNF41,b_neut,b_free,33,0.074715,0,Primate
RNF41,b_neut,b_free,47,0.102503,0,Great Ape
RNF41,b_neut,b_free,34,0.133825,0,Haplorhine
RNF43,b_neut,b_free,12,0.673222,0.732,Human
RNF43,b_neut,b_free,41,0.137616,0,Homo-Pan
RNF43,b_neut,b_free,34,0.016988,0.141,Primate
RNF43,b_neut,b_free,39,0.045623,0,Great Ape
RNF43,b_neut,b_free,35,0.106656,0.291,Haplorhine
RNF44,b_neut,b_free,12,0.097492,0,Human
RNF44,b_neut,b_free,41,0.013829,0,Homo-Pan
RNF44,b_neut,b_free,34,0.014397,0,Primate
RNF44,b_neut,b_free,39,0.01837,0,Great Ape
RNF44,b_neut,b_free,35,0.073405,0.101,Haplorhine
RNF5,b_neut,b_free,12,0.028614,0,Human
RNF5,b_neut,b_free,41,0.994246,0,Homo-Pan
RNF5,b_neut,b_free,34,0.042625,0,Primate
RNF5,b_neut,b_free,39,0.121705,0,Great Ape
RNF5,b_neut,b_free,35,0.182288,0,Haplorhine
RNF7,b_neut,b_free,12,0.998872,0.831,Human
RNF7,b_neut,b_free,41,0.993718,0,Homo-Pan
RNF7,b_neut,b_free,34,0.55005,999,Primate
RNF7,b_neut,b_free,39,0.992515,0,Great Ape
RNF7,b_neut,b_free,35,0.989296,0,Haplorhine
RNF8,b_neut,b_free,12,0.02036,0.201,Human
RNF8,b_neut,b_free,41,0.414189,999,Homo-Pan
RNF8,b_neut,b_free,34,0.920758,1.129,Primate
RNF8,b_neut,b_free,39,1,16.754,Great Ape
RNF8,b_neut,b_free,35,0.523157,999,Haplorhine
RNFT1,b_neut,b_free,12,0.104728,0,Human
RNFT1,b_neut,b_free,41,0.151223,0.181,Homo-Pan
RNFT1,b_neut,b_free,34,0.384169,0.402,Primate
RNFT1,b_neut,b_free,39,0.363576,999,Great Ape
RNFT1,b_neut,b_free,35,0.021018,0.004,Haplorhine
RNFT2,b_neut,b_free,12,0.000154,0.04,Human
RNFT2,b_neut,b_free,41,0.035904,0,Homo-Pan
RNFT2,b_neut,b_free,34,0.288805,0.05,Primate
RNFT2,b_neut,b_free,39,0.480901,0,Great Ape
RNFT2,b_neut,b_free,35,0.037281,0.065,Haplorhine
RNGTT,b_neut,b_free,12,0.42524,0.561,Human
RNGTT,b_neut,b_free,41,0.016842,0,Homo-Pan
RNGTT,b_neut,b_free,34,1,0.594,Primate
RNGTT,b_neut,b_free,39,0.004055,0,Great Ape
RNGTT,b_neut,b_free,35,1,4.864,Haplorhine
RNH1,b_neut,b_free,12,0.00444,0.124,Human
RNH1,b_neut,b_free,41,0.54914,0.418,Homo-Pan
RNH1,b_neut,b_free,34,0.163726,0.115,Primate
RNH1,b_neut,b_free,39,0.079069,0.071,Great Ape
RNH1,b_neut,b_free,35,0.26807,999,Haplorhine
RNLS,b_neut,b_free,12,0.979411,0.979,Human
RNLS,b_neut,b_free,41,0.416751,999,Homo-Pan
RNLS,b_neut,b_free,34,0.192721,999,Primate
RNLS,b_neut,b_free,39,0.419689,999,Great Ape
RNLS,b_neut,b_free,35,0.250137,999,Haplorhine
RNMT,b_neut,b_free,12,0.98646,1.022,Human
RNMT,b_neut,b_free,41,0.084122,0,Homo-Pan
RNMT,b_neut,b_free,34,0.257395,0.116,Primate
RNMT,b_neut,b_free,39,0.971084,0,Great Ape
RNMT,b_neut,b_free,35,0.162226,0.154,Haplorhine
RNPC3,b_neut,b_free,12,0.96062,0,Human
RNPC3,b_neut,b_free,41,0.955828,0,Homo-Pan
RNPC3,b_neut,b_free,34,0.240178,0.153,Primate
RNPC3,b_neut,b_free,39,0.479436,0,Great Ape
RNPC3,b_neut,b_free,35,0.967112,0,Haplorhine
RNPEP,b_neut,b_free,12,0.042047,0.172,Human
RNPEP,b_neut,b_free,41,0.059888,0,Homo-Pan
RNPEP,b_neut,b_free,34,0.286149,0.331,Primate
RNPEP,b_neut,b_free,39,0.977949,0,Great Ape
RNPEP,b_neut,b_free,35,0.714749,0.626,Haplorhine
RNPEPL1,b_neut,b_free,12,0.998872,0.564,Human
RNPEPL1,b_neut,b_free,41,0.195736,0,Homo-Pan
RNPEPL1,b_neut,b_free,34,0.829678,19.418,Primate
RNPEPL1,b_neut,b_free,39,0.036916,0,Great Ape
RNPEPL1,b_neut,b_free,35,0.070473,0.074,Haplorhine
RNPS1,b_neut,b_free,12,0.099009,0,Human
RNPS1,b_neut,b_free,39,0.989659,0,Homo-Pan
RNPS1,b_neut,b_free,33,0.000329,0,Primate
RNPS1,b_neut,b_free,34,0.968173,0,Haplorhine
RO60,b_neut,b_free,12,0.091754,0,Human
RO60,b_neut,b_free,41,0.988006,0,Homo-Pan
RO60,b_neut,b_free,34,0.008732,0,Primate
RO60,b_neut,b_free,39,0.008872,0,Great Ape
RO60,b_neut,b_free,35,0.165594,0.226,Haplorhine
ROBO1,b_neut,b_free,12,0.000827,0.156,Human
ROBO1,b_neut,b_free,41,0.196765,0.201,Homo-Pan
ROBO1,b_neut,b_free,34,4.6e-05,0.038,Primate
ROBO1,b_neut,b_free,39,0.408103,0.348,Great Ape
ROBO1,b_neut,b_free,35,0.007683,0.024,Haplorhine
ROBO2,b_neut,b_free,12,0.99323,0.561,Human
ROBO2,b_neut,b_free,41,0.002867,0,Homo-Pan
ROBO2,b_neut,b_free,34,0.150351,0.124,Primate
ROBO2,b_neut,b_free,39,1.2e-05,0.035,Great Ape
ROBO2,b_neut,b_free,35,0.011885,0.02,Haplorhine
ROBO3,b_neut,b_free,12,0.000858,0.133,Human
ROBO3,b_neut,b_free,41,0.988438,12.594,Homo-Pan
ROBO3,b_neut,b_free,34,0.060475,0.209,Primate
ROBO3,b_neut,b_free,39,0.00095,0,Great Ape
ROBO3,b_neut,b_free,35,0.168776,0.186,Haplorhine
ROBO4,b_neut,b_free,12,0.142509,0.474,Human
ROBO4,b_neut,b_free,41,0.127079,0.252,Homo-Pan
ROBO4,b_neut,b_free,34,0.638329,0.573,Primate
ROBO4,b_neut,b_free,39,0.01402,0.133,Great Ape
ROBO4,b_neut,b_free,35,0.33192,3.961,Haplorhine
ROCK1,b_neut,b_free,12,0.397113,0.289,Human
ROCK1,b_neut,b_free,41,0.093062,0,Homo-Pan
ROCK1,b_neut,b_free,34,0.000443,0.021,Primate
ROCK1,b_neut,b_free,39,0.025417,0,Great Ape
ROCK1,b_neut,b_free,35,0.110156,0,Haplorhine
ROCK2,b_neut,b_free,12,0.09452,0.218,Human
ROCK2,b_neut,b_free,41,0.112617,0.144,Homo-Pan
ROCK2,b_neut,b_free,34,0.161765,0.058,Primate
ROCK2,b_neut,b_free,39,0.986602,0,Great Ape
ROCK2,b_neut,b_free,35,4.6e-05,0.026,Haplorhine
ROGDI,b_neut,b_free,12,0.971977,0,Human
ROGDI,b_neut,b_free,41,0.00463,0,Homo-Pan
ROGDI,b_neut,b_free,34,0.852846,999,Primate
ROGDI,b_neut,b_free,39,0.043145,0,Great Ape
ROGDI,b_neut,b_free,35,0.005949,0,Haplorhine
ROM1,b_neut,b_free,12,0.624719,0.496,Human
ROM1,b_neut,b_free,41,0.906539,1.161,Homo-Pan
ROM1,b_neut,b_free,34,0.361924,999,Primate
ROM1,b_neut,b_free,39,1,81.066,Great Ape
ROM1,b_neut,b_free,35,0.072606,999,Haplorhine
ROMO1,b_neut,b_free,12,0.081346,0,Human
ROMO1,b_neut,b_free,41,0.996432,0.281,Homo-Pan
ROMO1,b_neut,b_free,34,0.989597,0,Primate
ROMO1,b_neut,b_free,39,0.996091,0.194,Great Ape
ROMO1,b_neut,b_free,35,0.48419,0,Haplorhine
ROPN1,b_neut,b_free,12,0.575124,999,Human
ROPN1,b_neut,b_free,40,0.98482,0,Homo-Pan
ROPN1,b_neut,b_free,33,0.00864,0,Primate
ROPN1,b_neut,b_free,38,0.433794,315.356,Great Ape
ROPN1,b_neut,b_free,34,0.330037,0.175,Haplorhine
ROPN1B,b_neut,b_free,10,0.003342,0,Human
ROPN1B,b_neut,b_free,39,0.64917,0.825,Homo-Pan
ROPN1B,b_neut,b_free,37,0.479794,999,Great Ape
ROPN1L,b_neut,b_free,12,0.994137,1.008,Human
ROPN1L,b_neut,b_free,41,0.019599,0,Homo-Pan
ROPN1L,b_neut,b_free,34,0.950601,0.911,Primate
ROPN1L,b_neut,b_free,39,0.74173,0.652,Great Ape
ROPN1L,b_neut,b_free,35,0.982376,0.944,Haplorhine
ROR1,b_neut,b_free,12,0,0,Human
ROR1,b_neut,b_free,41,0.995487,0.563,Homo-Pan
ROR1,b_neut,b_free,34,0.002229,0.026,Primate
ROR1,b_neut,b_free,39,0.250285,0,Great Ape
ROR1,b_neut,b_free,35,0.942414,0,Haplorhine
ROR2,b_neut,b_free,12,0.000115,0.102,Human
ROR2,b_neut,b_free,41,0.315825,0.173,Homo-Pan
ROR2,b_neut,b_free,34,0.225116,0.032,Primate
ROR2,b_neut,b_free,39,0.00012,0.08,Great Ape
ROR2,b_neut,b_free,35,0.59664,999,Haplorhine
RORA,b_neut,b_free,12,0.108133,0,Human
RORA,b_neut,b_free,41,0.705761,0.564,Homo-Pan
RORA,b_neut,b_free,34,0.12202,0,Primate
RORA,b_neut,b_free,39,0.017625,0,Great Ape
RORA,b_neut,b_free,35,0.971909,0,Haplorhine
RORB,b_neut,b_free,12,0.091189,0,Human
RORB,b_neut,b_free,41,0.0219,0,Homo-Pan
RORB,b_neut,b_free,34,0.017018,0,Primate
RORB,b_neut,b_free,39,0.997743,0.555,Great Ape
RORB,b_neut,b_free,35,1,2.716,Haplorhine
RORC,b_neut,b_free,12,1,0.606,Human
RORC,b_neut,b_free,41,0.017386,0,Homo-Pan
RORC,b_neut,b_free,34,0.134999,0.139,Primate
RORC,b_neut,b_free,39,0.464079,999,Great Ape
RORC,b_neut,b_free,35,0.257837,0.288,Haplorhine
ROS1,b_neut,b_free,12,0.004084,0.269,Human
ROS1,b_neut,b_free,41,0.071916,0.255,Homo-Pan
ROS1,b_neut,b_free,34,6e-06,0.182,Primate
ROS1,b_neut,b_free,39,0.128807,0.134,Great Ape
ROS1,b_neut,b_free,35,3e-06,0.098,Haplorhine
RP1,b_neut,b_free,12,0.007135,0.242,Human
RP1,b_neut,b_free,41,0.160689,0.188,Homo-Pan
RP1,b_neut,b_free,34,0.010998,0.325,Primate
RP1,b_neut,b_free,39,0.000455,0.051,Great Ape
RP1,b_neut,b_free,35,0.830194,0.766,Haplorhine
RP1L1,b_neut,b_free,12,0.501062,0.846,Human
RP1L1,b_neut,b_free,41,0.075527,0.36,Homo-Pan
RP1L1,b_neut,b_free,34,0.102966,0.603,Primate
RP1L1,b_neut,b_free,39,0.184224,0.566,Great Ape
RP1L1,b_neut,b_free,35,0.029264,0.461,Haplorhine
RP2,b_neut,b_free,12,0.134996,0.171,Human
RP2,b_neut,b_free,41,0.996808,0.562,Homo-Pan
RP2,b_neut,b_free,34,0.476781,0.394,Primate
RP2,b_neut,b_free,39,0.976714,0,Great Ape
RP2,b_neut,b_free,35,0.526265,0.231,Haplorhine
RP9,b_neut,b_free,12,0.382108,0.279,Human
RP9,b_neut,b_free,41,1,0.564,Homo-Pan
RP9,b_neut,b_free,34,0.202797,0.154,Primate
RP9,b_neut,b_free,39,0.087116,0,Great Ape
RP9,b_neut,b_free,35,0.64765,0,Haplorhine
RPA1,b_neut,b_free,12,0.0151,0.094,Human
RPA1,b_neut,b_free,41,0.001424,0,Homo-Pan
RPA1,b_neut,b_free,34,0.209461,0.299,Primate
RPA1,b_neut,b_free,39,0.004787,0,Great Ape
RPA1,b_neut,b_free,35,0.177415,999,Haplorhine
RPA2,b_neut,b_free,12,0.997743,0.564,Human
RPA2,b_neut,b_free,41,0.413539,999,Homo-Pan
RPA2,b_neut,b_free,34,0.173743,0.112,Primate
RPA2,b_neut,b_free,39,0.997236,0.565,Great Ape
RPA2,b_neut,b_free,35,0.615724,0.289,Haplorhine
RPA3,b_neut,b_free,12,0.798994,0.727,Human
RPA3,b_neut,b_free,41,0.451783,999,Homo-Pan
RPA3,b_neut,b_free,34,0.987847,0,Primate
RPA3,b_neut,b_free,39,1,2.272,Great Ape
RPA3,b_neut,b_free,35,0.872439,1.155,Haplorhine
RPA4,b_neut,b_free,12,0.998872,0.752,Human
RPA4,b_neut,b_free,41,0.300177,999,Homo-Pan
RPA4,b_neut,b_free,34,0.800358,0.548,Primate
RPA4,b_neut,b_free,39,0.449232,999,Great Ape
RPA4,b_neut,b_free,35,0.68923,0.705,Haplorhine
RPAIN,b_neut,b_free,12,0.09954,0,Human
RPAIN,b_neut,b_free,41,0.440927,999,Homo-Pan
RPAIN,b_neut,b_free,34,0.495744,0.419,Primate
RPAIN,b_neut,b_free,39,1,1.906,Great Ape
RPAIN,b_neut,b_free,35,0.892843,0.485,Haplorhine
RPAP1,b_neut,b_free,12,0.444664,0.593,Human
RPAP1,b_neut,b_free,41,0.019426,0.104,Homo-Pan
RPAP1,b_neut,b_free,34,0.758827,0.79,Primate
RPAP1,b_neut,b_free,39,0.021738,0.242,Great Ape
RPAP1,b_neut,b_free,35,0.332405,0.345,Haplorhine
RPAP2,b_neut,b_free,12,0.110062,0.223,Human
RPAP2,b_neut,b_free,41,0.093438,0,Homo-Pan
RPAP2,b_neut,b_free,34,0.440947,0.625,Primate
RPAP2,b_neut,b_free,39,0.054178,0.217,Great Ape
RPAP2,b_neut,b_free,35,0.736409,0.635,Haplorhine
RPAP3,b_neut,b_free,12,0.517821,0.512,Human
RPAP3,b_neut,b_free,41,0.121858,0,Homo-Pan
RPAP3,b_neut,b_free,34,0.168698,0.144,Primate
RPAP3,b_neut,b_free,39,0.42032,0.297,Great Ape
RPAP3,b_neut,b_free,35,0.998404,0.997,Haplorhine
RPE,b_neut,b_free,12,0.02308,0,Human
RPE,b_neut,b_free,41,1,0,Homo-Pan
RPE,b_neut,b_free,34,0.016264,0,Primate
RPE,b_neut,b_free,39,1,0,Great Ape
RPE,b_neut,b_free,35,0.077377,0,Haplorhine
RPE65,b_neut,b_free,12,0.025403,0,Human
RPE65,b_neut,b_free,41,0.997236,0.557,Homo-Pan
RPE65,b_neut,b_free,34,0.116095,0,Primate
RPE65,b_neut,b_free,39,0.150213,0,Great Ape
RPE65,b_neut,b_free,35,0.016918,0,Haplorhine
RPF1,b_neut,b_free,12,0.019776,0,Human
RPF1,b_neut,b_free,41,0.997236,0.508,Homo-Pan
RPF1,b_neut,b_free,34,0.090135,0.165,Primate
RPF1,b_neut,b_free,39,0.984285,0,Great Ape
RPF1,b_neut,b_free,35,0.73112,0.051,Haplorhine
RPF2,b_neut,b_free,12,1,0.727,Human
RPF2,b_neut,b_free,41,0.003566,0,Homo-Pan
RPF2,b_neut,b_free,34,0.798404,999,Primate
RPF2,b_neut,b_free,39,0.124962,0.156,Great Ape
RPF2,b_neut,b_free,35,0.481384,999,Haplorhine
RPGR,b_neut,b_free,12,0.873994,0.876,Human
RPGR,b_neut,b_free,40,0.388981,999,Homo-Pan
RPGR,b_neut,b_free,33,0.332992,0.212,Primate
RPGR,b_neut,b_free,38,0.078282,0,Great Ape
RPGR,b_neut,b_free,34,0.57549,1.364,Haplorhine
RPGRIP1,b_neut,b_free,12,0.134182,0.454,Human
RPGRIP1,b_neut,b_free,41,0.273564,0.336,Homo-Pan
RPGRIP1,b_neut,b_free,34,0.406902,0.622,Primate
RPGRIP1,b_neut,b_free,39,0.874831,1.19,Great Ape
RPGRIP1,b_neut,b_free,35,0.134886,65.567,Haplorhine
RPGRIP1L,b_neut,b_free,12,0.34643,0.474,Human
RPGRIP1L,b_neut,b_free,41,0.192684,0,Homo-Pan
RPGRIP1L,b_neut,b_free,34,0.044049,0.283,Primate
RPGRIP1L,b_neut,b_free,39,0.05933,0.122,Great Ape
RPGRIP1L,b_neut,b_free,35,0.349147,0.462,Haplorhine
RPH3A,b_neut,b_free,12,0.997236,0,Human
RPH3A,b_neut,b_free,41,0.443247,999,Homo-Pan
RPH3A,b_neut,b_free,34,0.990764,0,Primate
RPH3A,b_neut,b_free,39,0.997236,0,Great Ape
RPH3A,b_neut,b_free,35,0.023939,0,Haplorhine
RPH3AL,b_neut,b_free,12,0.016999,0.134,Human
RPH3AL,b_neut,b_free,41,0.023219,0,Homo-Pan
RPH3AL,b_neut,b_free,34,0.223775,0.272,Primate
RPH3AL,b_neut,b_free,39,0.005812,0,Great Ape
RPH3AL,b_neut,b_free,35,0.001539,0,Haplorhine
RPIA,b_neut,b_free,12,0.102994,0,Human
RPIA,b_neut,b_free,41,0.998872,0.564,Homo-Pan
RPIA,b_neut,b_free,34,0.400212,0.16,Primate
RPIA,b_neut,b_free,39,0.139976,0,Great Ape
RPIA,b_neut,b_free,35,0.471792,999,Haplorhine
RPL10,b_neut,b_free,12,0.458305,999,Human
RPL10,b_neut,b_free,41,0.058429,0,Homo-Pan
RPL10,b_neut,b_free,34,0.362139,0,Primate
RPL10,b_neut,b_free,39,0.994358,0.507,Great Ape
RPL10,b_neut,b_free,35,0.980886,0,Haplorhine
RPL10A,b_neut,b_free,12,0.08265,0,Human
RPL10A,b_neut,b_free,41,1,0.566,Homo-Pan
RPL10A,b_neut,b_free,34,0.971684,0,Primate
RPL10A,b_neut,b_free,39,0.083285,0,Great Ape
RPL10A,b_neut,b_free,35,0.072696,0,Haplorhine
RPL10L,b_neut,b_free,12,0.725921,0.642,Human
RPL10L,b_neut,b_free,40,0.439029,0.318,Homo-Pan
RPL10L,b_neut,b_free,33,0.004527,0,Primate
RPL10L,b_neut,b_free,38,0.989782,0,Great Ape
RPL10L,b_neut,b_free,34,0.998872,0.993,Haplorhine
RPL11,b_neut,b_free,12,1,1.314,Human
RPL11,b_neut,b_free,41,1,0.565,Homo-Pan
RPL11,b_neut,b_free,34,0.107218,0,Primate
RPL11,b_neut,b_free,39,0.099379,0,Great Ape
RPL11,b_neut,b_free,35,0.193579,0,Haplorhine
RPL12,b_neut,b_free,12,0.000454,0,Human
RPL12,b_neut,b_free,41,0.998872,0.567,Homo-Pan
RPL12,b_neut,b_free,34,0.381777,0,Primate
RPL12,b_neut,b_free,39,0.998872,0.596,Great Ape
RPL12,b_neut,b_free,35,0.662335,0,Haplorhine
RPL13,b_neut,b_free,12,0.07497,0.12,Human
RPL13,b_neut,b_free,40,1,0.579,Homo-Pan
RPL13,b_neut,b_free,33,1,85.714,Primate
RPL13,b_neut,b_free,38,0.980886,0,Great Ape
RPL13,b_neut,b_free,34,0.974298,0,Haplorhine
RPL13A,b_neut,b_free,12,0.997477,5.348,Human
RPL13A,b_neut,b_free,41,0.109957,0,Homo-Pan
RPL13A,b_neut,b_free,34,1,2.897,Primate
RPL13A,b_neut,b_free,39,0.088312,0,Great Ape
RPL13A,b_neut,b_free,35,0.009241,0,Haplorhine
RPL14,b_neut,b_free,12,0.40147,999,Human
RPL14,b_neut,b_free,41,0.405908,999,Homo-Pan
RPL14,b_neut,b_free,34,0.065148,0.089,Primate
RPL14,b_neut,b_free,39,0.975411,0,Great Ape
RPL14,b_neut,b_free,35,0.051648,0,Haplorhine
RPL15,b_neut,b_free,12,0.103912,0,Human
RPL15,b_neut,b_free,40,0.998404,0.566,Homo-Pan
RPL15,b_neut,b_free,33,0.020531,0,Primate
RPL15,b_neut,b_free,38,0.10388,0,Great Ape
RPL15,b_neut,b_free,34,0.295823,0,Haplorhine
RPL17,b_neut,b_free,12,0.093498,0,Human
RPL17,b_neut,b_free,41,0.25411,0.553,Homo-Pan
RPL17,b_neut,b_free,34,0.016685,0,Primate
RPL17,b_neut,b_free,39,0.224898,0,Great Ape
RPL17,b_neut,b_free,35,0.094745,0.053,Haplorhine
RPL18,b_neut,b_free,12,0.002955,0,Human
RPL18,b_neut,b_free,41,1,6.996,Homo-Pan
RPL18,b_neut,b_free,34,0.147472,0,Primate
RPL18,b_neut,b_free,39,3.8e-05,0,Great Ape
RPL18,b_neut,b_free,35,0.030277,0,Haplorhine
RPL18A,b_neut,b_free,11,0.997236,0.591,Human
RPL18A,b_neut,b_free,39,0.989475,0,Homo-Pan
RPL18A,b_neut,b_free,32,0.075229,0,Primate
RPL18A,b_neut,b_free,37,0.239462,0,Great Ape
RPL18A,b_neut,b_free,33,0.974126,0,Haplorhine
RPL19,b_neut,b_free,12,1,0.564,Human
RPL19,b_neut,b_free,41,1,0.564,Homo-Pan
RPL19,b_neut,b_free,34,0.235199,0,Primate
RPL19,b_neut,b_free,39,0.102834,0,Great Ape
RPL19,b_neut,b_free,35,0.11278,0,Haplorhine
RPL21,b_neut,b_free,12,1,0.439,Human
RPL21,b_neut,b_free,41,0.998872,0.549,Homo-Pan
RPL21,b_neut,b_free,34,0.76662,0,Primate
RPL21,b_neut,b_free,39,0.120579,0,Great Ape
RPL21,b_neut,b_free,35,0.845729,0,Haplorhine
RPL22,b_neut,b_free,12,0.997477,6.281,Human
RPL22,b_neut,b_free,41,1,0.54,Homo-Pan
RPL22,b_neut,b_free,34,0.093874,0,Primate
RPL22,b_neut,b_free,39,0.989296,0,Great Ape
RPL22,b_neut,b_free,35,0.100136,0,Haplorhine
RPL22L1,b_neut,b_free,12,1,0.569,Human
RPL22L1,b_neut,b_free,41,1,0.564,Homo-Pan
RPL22L1,b_neut,b_free,34,0.131916,0.112,Primate
RPL22L1,b_neut,b_free,39,0.326929,999,Great Ape
RPL22L1,b_neut,b_free,35,0.110474,0,Haplorhine
RPL23,b_neut,b_free,12,1,0.566,Human
RPL23,b_neut,b_free,41,1,0.367,Homo-Pan
RPL23,b_neut,b_free,34,0.059348,0,Primate
RPL23,b_neut,b_free,39,0.128301,0,Great Ape
RPL23,b_neut,b_free,35,0.098214,0,Haplorhine
RPL23A,b_neut,b_free,12,1,0.547,Human
RPL23A,b_neut,b_free,41,1,0.552,Homo-Pan
RPL23A,b_neut,b_free,34,0.033387,0,Primate
RPL23A,b_neut,b_free,39,0.175091,0,Great Ape
RPL23A,b_neut,b_free,35,0.003023,0,Haplorhine
RPL24,b_neut,b_free,12,1,0.565,Human
RPL24,b_neut,b_free,41,1,0.565,Homo-Pan
RPL24,b_neut,b_free,34,0.034065,0,Primate
RPL24,b_neut,b_free,39,0.998046,0.574,Great Ape
RPL24,b_neut,b_free,35,0.982196,0,Haplorhine
RPL26,b_neut,b_free,12,0.025595,0,Human
RPL26,b_neut,b_free,41,0.997236,27.517,Homo-Pan
RPL26,b_neut,b_free,34,0.174606,0,Primate
RPL26,b_neut,b_free,39,0.099518,0,Great Ape
RPL26,b_neut,b_free,35,0.986649,0,Haplorhine
RPL26L1,b_neut,b_free,12,0.020667,0,Human
RPL26L1,b_neut,b_free,41,0.996432,133.364,Homo-Pan
RPL26L1,b_neut,b_free,34,0.132687,0,Primate
RPL26L1,b_neut,b_free,39,0.083942,0,Great Ape
RPL26L1,b_neut,b_free,35,0.02602,0,Haplorhine
RPL27,b_neut,b_free,12,1,0.564,Human
RPL27,b_neut,b_free,41,0.091677,0,Homo-Pan
RPL27,b_neut,b_free,34,0.977379,0,Primate
RPL27,b_neut,b_free,39,0.997743,0.555,Great Ape
RPL27,b_neut,b_free,35,0.981392,0,Haplorhine
RPL27A,b_neut,b_free,12,1,0.554,Human
RPL27A,b_neut,b_free,41,0.998404,0.559,Homo-Pan
RPL27A,b_neut,b_free,34,0.979013,0,Primate
RPL27A,b_neut,b_free,39,0.106657,0,Great Ape
RPL27A,b_neut,b_free,35,0.004898,0.058,Haplorhine
RPL28,b_neut,b_free,12,0.997015,13.35,Human
RPL28,b_neut,b_free,41,0.997015,15.796,Homo-Pan
RPL28,b_neut,b_free,34,0.980687,0,Primate
RPL28,b_neut,b_free,39,1,0.564,Great Ape
RPL28,b_neut,b_free,35,0.232865,0,Haplorhine
RPL29,b_neut,b_free,12,0.100587,0,Human
RPL29,b_neut,b_free,41,0.436816,999,Homo-Pan
RPL29,b_neut,b_free,34,0.920344,0.847,Primate
RPL29,b_neut,b_free,39,0.991407,0,Great Ape
RPL29,b_neut,b_free,35,0.985953,0,Haplorhine
RPL3,b_neut,b_free,11,0.000481,0,Human
RPL3,b_neut,b_free,40,0.96485,0,Homo-Pan
RPL3,b_neut,b_free,33,0.001874,0.026,Primate
RPL3,b_neut,b_free,38,0.018826,0,Great Ape
RPL3,b_neut,b_free,34,0.135416,0,Haplorhine
RPL30,b_neut,b_free,12,1,0.567,Human
RPL30,b_neut,b_free,40,0.998404,41.805,Homo-Pan
RPL30,b_neut,b_free,33,0.394956,0,Primate
RPL30,b_neut,b_free,38,1,1.202,Great Ape
RPL30,b_neut,b_free,34,1,0,Haplorhine
RPL31,b_neut,b_free,12,0.997477,10.025,Human
RPL31,b_neut,b_free,41,1,0.586,Homo-Pan
RPL31,b_neut,b_free,34,0.034972,0,Primate
RPL31,b_neut,b_free,39,0.087514,0,Great Ape
RPL31,b_neut,b_free,35,0.114664,6.67,Haplorhine
RPL32,b_neut,b_free,12,0.997743,73.806,Human
RPL32,b_neut,b_free,41,0.998046,42.074,Homo-Pan
